clean_name,horse_gear,gear_win_rate
MEDIC CHAMPION,TT/B-/PC2,0.0
MEDIC CHAMPION,TT/PC-/B2,0.0
MEDIC CHAMPION,TT/B,0.0
MEDIC CHAMPION,TT/B/H2,0.0
MEDIC CHAMPION,TT/B/H,0.5
MEDIC CHAMPION,TT/B-/H-/PC2,0.0
MEDIC CHAMPION,TT/PC,0.0
MEDIC CHAMPION,TT/PC-/B2/H2,0.0
MEDIC FORTUNE,H1,0.0
MEDIC FORTUNE,H,0.0
MEDIC FORTUNE,TT1/H,0.0
MEDIC FORTUNE,TT/H/B1,0.0
MEDIC FORTUNE,TT/B/H,0.0
MEDIC FORTUNE,TT/B-/H,0.0
MEDIC FORTUNE,TT/H,0.0
MEDIC FORTUNE,TT/H-/B2,0.0
MEDIC FORTUNE,TT/B,0.125
MEDIC KINGDOM,--,0.4
MEDIC KINGDOM,CP1,0.0
MEDIC KINGDOM,TT1/CP-/V1,0.0
MEDIC KINGDOM,TT/V,0.0
MEDIC MASTER,--,0.15789473684210525
MEDIC SWORDSMAN,--,0.0
MEGA CASTLE,--,0.6666666666666666
MEGA CHAMPION,--,0.0
MEGA CHAMPION,XB1,0.0
MEGA CHAMPION,XB,0.125
MEGA CHAMPION,XB/CP1,0.0
MEGA CHAMPION,XB-/CP,0.0
MEGA CHAMPION,CP,0.0
MEGA CHAMPION,CP-/SR1,0.0
MEGA CHAMPION,SR,0.2
MEGA HEART,--,0.09523809523809523
MEGA POSH,TT1,0.0
MEGA POSH,TT,0.3333333333333333
MEGA RED,--,0.0
MEGA TREASURE,--,0.05263157894736842
MEGA,--,0.1206896551724138
MEGABUCKS,--,0.0
MEGATRON,P1,0.0
MEGATRON,P-/B1,0.0
MEGATRON,B,0.0
MEINER LACRIMA,--,0.0
MEISTERSTUECK,--,0.0
MEISTERSTUECK,B1,0.0
MEISTERSTUECK,B,0.0
MELLIFLUENT,H1,0.0
MELLIFLUENT,H-,0.0
MENTOR,--,0.1111111111111111
MERACUS,--,0.0
MERIDIAN TREASURE,--,0.0625
MERION,--,0.0
MERRY ANNIVERSARY,TT1,0.0
MERRY TOWKAY,--,0.0
MERRYGOWIN,--,0.0
MERRYGOWIN,TT1,0.0
MERRYGOWIN,TT/B-,0.0
MERRYGOWIN,TT/H1,0.0
MERRYGOWIN,TT-/H,0.0
MERRYGOWIN,H-/B2,0.0
MERRYGOWIN,B,1.0
METALLIC STAR,--,0.09090909090909091
METREVELLI,H1,0.0
METREVELLI,H,1.0
METREVELLI,H/B1,0.0
METREVELLI,B-/H,0.0
METREVELLI,H/CP1,0.0
METREVELLI,CP/H,0.0
METRO RIDER,--,0.06666666666666667
MI BLANCO,--,0.0
MI BLANCO,B,0.4
MI REILLY,--,0.0
MI SAVVY BOY,--,0.6666666666666666
MI SAVVY,--,0.0
MICKEY RICH,--,0.03125
MIDNIGHT RATTLER,--,0.0
MIDNITE PROMISE,--,0.0
MIGHT AND VISION,--,0.0
MIGHTY BOY,--,0.0625
MIGHTY EQUUS,B1,0.0
MIGHTY EQUUS,B,0.2
MIGHTY FEELING,H1/XB1,0.0
MIGHTY FEELING,H/XB,0.0
MIGHTY FEELING,H-/XB,0.0
MIGHTY FEELING,XB,0.0
MIGHTY FEELING,XB-/CP1,0.0
MIGHTY FEELING,CP,0.08
MIGHTY GAINS,B1,0.0
MIGHTY GAINS,B,0.0
MIGHTY GAINS,B-,0.0
MIGHTY GAINS,--,0.0
MIGHTY GAINS,TT1,0.0
MIGHTY GAINS,TT,0.0
MIGHTY GAINS,TT/B2,0.0
MIGHTY GAINS,TT/B,0.0
MIGHTY HIGH,--,0.07894736842105263
MIGHTY K,--,0.1111111111111111
MIGHTY MAVERICK,--,0.06779661016949153
MIGHTY SUN,--,0.0
MIGHTY WINNER,--,0.0
MIGHTY WONGCHOY,--,0.0
MIKKI ISLE,--,0.0
MILITARY ATTACK,--,0.05555555555555555
MILITARY MOVE,--,0.12903225806451613
MILITARY SECRET,--,0.25
MILLION DARLING,--,0.0
MING DYNASTY,--,0.13157894736842105
MING HOI GLORY,--,0.3333333333333333
MING HOI TREASURE,--,0.0
MINGS' HERO,--,0.08695652173913043
MINT MASTER,--,0.07142857142857142
MIRAGE R,--,0.14285714285714285
MIRAGE,--,0.08333333333333333
MISSION POSSIBLE,--,0.0
MISSION TYCOON,--,0.2
MISTER HORSE,--,0.0
MISTER MARC,--,0.0
MISTER MONTE,--,0.0
MISTRAL,--,0.07407407407407407
MIZANI,--,0.0
MIZZEN GREY,--,0.0
MOBILE KING,--,0.1111111111111111
MOBILE STAR,--,0.3333333333333333
MOCHI,--,0.25
MODERN FORTUNE,--,0.0
MODERN TSAR,--,0.0
MOLLY'S JADE STAR,TT1,0.0
MOLLY'S JADE STAR,TT/CP1,0.0
MOLLY'S JADE STAR,TT/CP/H1,0.0
MOLLY'S JADE STAR,TT-/CP-/H,0.0
MOLLY'S JADE STAR,H-,0.0
MOLLY'S JADE STAR,B1,0.0
MOLLY'S JADE STAR,B-,0.0
MOLLY'S JADE STAR,--,0.125
MOLLY'S JADE STAR,TT2,0.0
MOLLY'S JADE STAR,TT,0.13333333333333333
MOMENT OF POWER,--,0.0
MOMENTUM LUCKY,--,0.07407407407407407
MONDIALISTE,--,0.0
MONEY BOY,--,0.17142857142857143
MONEY CAFE,--,0.1
MONEY MAN,--,0.10416666666666667
MONEY MONEY,--,0.1111111111111111
MONEY WIN WINS,--,0.10416666666666667
MONEY WINNER,--,0.0
MONEYMAKER,--,0.0
MONEYMORE,--,0.1111111111111111
MONGOLIAN KING,--,0.15
MONGOLIAN LEGEND,TT1/B1,0.0
MONGOLIAN LEGEND,TT/B,0.0
MONGOLIAN LEGEND,TT/B-,0.0
MONGOLIAN LEGEND,TT,0.0
MONGOLIAN LEGEND,TT-/B2,0.0
MONGOLIAN LEGEND,B,1.0
MONGOLIAN SATURDAY,H1/P1,0.0
MONGOLIAN SATURDAY,H-/P-,0.0
MONGOLIAN SATURDAY,--,0.0
MONGOLIAN SATURDAY,B1,0.0
MONGOLIAN SATURDAY,B,0.0
MONICA,--,0.1016949152542373
MONSIEUR MOGOK,--,0.10810810810810811
MONTE CASTELLO,--,0.0
MONTE CRISTO,--,0.0
MONTREAL,--,0.2222222222222222
MOON CHASER,--,0.0
MOONLIGHT CLOUD,--,0.0
MOONWALK,--,0.16
MORDICUS,--,0.09090909090909091
MORE THAN YOU WISH,--,0.0
MORETHANLUCKY,--,0.08333333333333333
MOST BEAUTIFUL,--,0.058823529411764705
MOTIF,--,0.07407407407407407
MOUNT ATHOS,--,0.07692307692307693
MOUNT SURPLUS,--,0.034482758620689655
MOUNT VICTORY,--,0.0
MR AWARD,--,0.07272727272727272
MR BOGART,--,0.14285714285714285
MR BOND,--,0.3076923076923077
MR GENUINE,--,0.1
MR GINGER,--,0.0
MR GINGER,B1,0.0
MR GINGER,B,0.0
MR GINGER,TT/B,0.0
MR GNOCCHI,--,0.08888888888888889
MR GOURMET,--,0.08108108108108109
MR KOOL,--,0.0
MR LUCK,--,0.0
MR LUMIERES,TT,1.0
MR MARFACH,--,0.0
MR MARFACH,XB1,0.0
MR MARFACH,TT,0.0
MR MARFACH,TT-/XB2,0.0
MR MARFACH,XB,0.0
MR MEDICI,--,0.25
MR MEDICI,XB1,0.0
MR ORIOLE,--,0.4
MR ORIOLE,B1,0.0
MR PELE,--,0.0
MR PICASSO,--,0.0
MR POTENTIAL,TT1,0.0
MR POTENTIAL,TT,0.0
MR RIGHT,SR1,0.0
MR RIGHT,SR-/B1,0.0
MR RIGHT,B-,0.0
MR RIGHT,B2,0.0
MR RIGHT,B,0.0
MR RIGHT,B-/XB1,0.0
MR RIGHT,XB,0.0
MR RIGHT,XB-,0.0
MR RIGHT,CP1,0.0
MR RIGHT,CP-/SR2,0.0
MR RIGHT,SR/B2,0.0
MR RIGHT,B/SR,0.0
MR RIGHT,B-/SR,0.0
MR RIGHT,SR/BO1,0.0
MR RIGHT,BO-/SR,0.0
MR RIGHT,SR,0.1
MR RIGHT,--,0.0
MR SPEEDY,--,0.11538461538461539
MR STUNNING,--,0.0
MR TOPAZ,--,0.0
MR VANILLA,--,0.0
MR VIGOROUS,--,0.07407407407407407
MR VIGOROUS,B1,0.0
MR VIGOROUS,B,0.0
MR VIGOROUS,TT1/B,0.0
MR WEALTH,--,0.25
MSHAWISH,--,0.0
MULTI FACETS,--,0.07692307692307693
MULTI-WIN GENERAL,--,0.05555555555555555
MULTIEXPRESS,--,0.0
MULTIEXPRESS,H/P,0.0
MULTIEXPRESS,P-/H,0.0
MULTIEXPRESS,H,0.0
MULTIEXPRESS,H/B1,0.0
MULTIGLORY,--,0.10344827586206896
MULTIGOGO,--,0.0
MULTIMAX,--,0.0
MULTIPROUD,--,0.0
MULTIVICTORY,--,0.05263157894736842
MUSIR,TT1,0.0
MUSIR,TT2,0.0
MUSIR,TT-/CP1/XB1,0.0
MUSIR,TT2/CP-/XB-,0.0
MUSIR,TT/B1,0.0
MUSIR,TT/B-,0.0
MUSIR,TT/CP2,0.0
MUSIR,TT/CP-,0.0
MUSIR,TT,0.05263157894736842
MUSIR,TT-,0.0
MUSIR,--,0.23529411764705882
MUSTANG,TT1,0.0
MUSTANG,TT,0.14285714285714285
MUSTANG,TT/B1,0.0
MUSTANG,TT/B,0.25
MUTUAL DELIGHT,TT1,0.0
MUTUAL DELIGHT,TT/CP1,0.0
MUTUAL DELIGHT,TT/CP-,0.0
MUTUAL DELIGHT,TT/P1,0.0
MUTUAL DELIGHT,TT/P2,0.0
MUTUAL DELIGHT,TT/P,1.0
MUTUAL DELIGHT,TT/P-,0.0
MUTUAL DELIGHT,TT,0.10714285714285714
MUTUAL GAIN,B1,0.0
MUTUAL GAIN,B-,0.0
MUTUAL GAIN,--,0.0
MUTUAL GAIN,B2,0.0
MUTUAL GAIN,B,0.06896551724137931
MUTUAL GAIN,B-/V1,0.0
MUTUAL GAIN,V,0.0
MUTUAL JOY,--,0.46153846153846156
MY ALLY,--,0.1875
MY BEAR CAT,TT1/H1,0.0
MY BEAR CAT,TT/H-,0.0
MY BEAR CAT,TT/H2,0.0
MY BEAR CAT,TT/H,0.0
MY BEAR CAT,TT/H-/B1,0.0
MY BEAR CAT,TT/B,0.5
MY BEGINNER'S LUCK,CP1,0.0
MY BEGINNER'S LUCK,CP-,0.0
MY BEGINNER'S LUCK,B-,0.0
MY BEGINNER'S LUCK,--,0.0
MY BEST CHOICE,TT1,0.0
MY BEST CHOICE,TT/H1,0.0
MY BEST CHOICE,TT/H,0.0
MY BEST CHOICE,TT/H-,0.0
MY BEST CHOICE,TT,0.0
MY BLESSING,--,0.0
MY CHAMPION,--,0.0625
MY CHANCE,--,0.03225806451612903
MY CUP OVERFLOWS,H1/CP1,0.0
MY CUP OVERFLOWS,H/CP,0.0
MY CUP OVERFLOWS,CP/H,0.0
MY CUP OVERFLOWS,CP-/H/B1,0.0
MY CUP OVERFLOWS,H-/B,0.0
MY CUP OVERFLOWS,B,0.1111111111111111
MY DARLING,--,0.23076923076923078
MY FAVORITE,--,0.0
MY FOLKS,--,0.0
MY GIFT,--,0.13333333333333333
MY GOAL,--,0.0
MY HAY,--,0.2222222222222222
MY HOME TOWN,--,0.0
MY HONEY,--,0.09523809523809523
MY LEGEND,--,1.0
MY LITTLE FRIEND,B1,0.0
MY LITTLE FRIEND,B-/SR1,0.0
MY LITTLE FRIEND,SR-/B2,0.0
MY LITTLE FRIEND,B-,0.0
MY LITTLE FRIEND,--,0.0
MY LITTLE FRIEND,B2,0.0
MY LITTLE FRIEND,B,0.0
MY MATE ADRIC,--,0.07692307692307693
MY MATE ADRIC,TT1,0.0
MY MELODY,--,0.0
MY MEMORY,--,0.1111111111111111
MY MEMORY,TT/B,0.0
MY MEMORY,TT-/B-,0.0
MY NAME IS BOND,XB1,0.0
MY NAME IS BOND,XB,0.0
MY NAME IS BOND,XB/H1,0.0
MY NAME IS BOND,H/XB,0.0
MY NAME IS BOND,H-/XB/E1,0.0
MY NAME IS BOND,E/XB/CP1,0.0
MY NAME IS BOND,CP-/E/XB,0.0
MY NAME IS BOND,E-/XB,0.0
MY POWER,TT1/B1,0.0
MY POWER,TT/B,0.0
MY POWER,TT-/B,0.0
MY POWER,B,0.0
MY SURPLUS,TT1,0.0
MY SURPLUS,TT-,0.0
MY SURPLUS,B1,0.0
MY SURPLUS,B,0.0
MY SURPLUS,B-,0.0
MY SURPLUS,TT2,0.0
MY SURPLUS,TT,0.0
MY SURPLUS,TT/B2,0.0
MY TIME,B1,0.0
MY TIME,B,0.0
MY TIME,B-,0.0
MY TIME,TT1,0.0
MY TIME,TT/B-/H1,0.0
MY TIME,TT-/H,0.0
MY TIME,H,0.0
MY TIME,--,0.0
MY TIME,B2,0.0
MY TIME,B-/V1,0.0
MY TIME,V,0.0
MY WAY,--,0.1111111111111111
MY WHISKY,--,0.0
MY WINNER,--,0.0
MY WORD,--,0.04
MYTHICAL EMPEROR,--,0.0
NAMJONG BLOSSOMS,--,0.0
NAMJONG DELIGHTS,--,0.046511627906976744
NAMJONG HUNTER,--,0.07142857142857142
NAMJONG INVINCIBLE,--,0.0
NAMJONG NAMJONG,--,0.2222222222222222
NAMJONG PLUS,--,0.2692307692307692
NAMJONG SURPRISE,--,0.0
NAMJONG TURBO,--,0.07142857142857142
NASHASHUK,--,0.0
NASSA,--,0.16666666666666666
NATIONAL TREASURE,SR1,0.0
NATIONAL TREASURE,SR,0.0
NATIONAL TREASURE,SR-,0.0
NATIONAL TREASURE,--,0.11538461538461539
NATIONAL TREASURE,B1,0.0
NATIONAL TREASURE,B,0.0
NATURAL CHAMPION,--,0.0
NATURAL CHAMPION,B1,0.0
NATURAL CHAMPION,TT1/B,0.0
NATURAL CHAMPION,TT-/B,0.0
NATURAL CHAMPION,B,0.0
NATURAL CHAMPION,TT2/B,0.0
NATURAL CHAMPION,TT/B-,0.0
NATURAL CHAMPION,TT/B2,0.0
NATURAL CHAMPION,TT/B,0.13043478260869565
NATURAL EIGHT,--,0.13043478260869565
NATURAL FLAME,--,0.25
NATURAL FLARE,--,0.0
NATURAL FRIENDSHIP,--,0.041666666666666664
NATURAL SENSE,--,0.0
NATURAL TEAM,--,0.0
NAUGHTY BABY,--,0.06666666666666667
NAVAS,--,0.0
NAVEL ORANGE,B1,0.0
NAVEL ORANGE,B,0.0
NAVEL ORANGE,B-,0.0
NAVEL ORANGE,--,0.16216216216216217
NAZAKAT'S LAD,--,0.06666666666666667
NEATICO,--,0.0
NEEDLES AND THREAD,--,0.0
NEOREALISM,--,0.0
NEVER BETTER,--,0.0
NEW ASIA RISING,--,0.0
NEW ASIA SUNRISE,--,0.0
NEW DEERFIELD,--,0.0
NEW ELEGANCE,--,0.0
NEW ELEGANCE,H1,0.0
NEW ELEGANCE,H,0.0
NEW ELEGANCE,H/B1,0.0
NEW ELEGANCE,B/H,0.0
NEW GLORY,TT1/B1,0.0
NEW GLORY,TT/B,0.1
NEW GREENFIELD,--,0.0
NEW GREENFIELD,TT,0.0
NEW LEADER,--,0.0
NEW PET,--,0.0
NEW SPEED AHEAD,H1,0.0
NEW SPEED AHEAD,H,0.0
NEW SPEED AHEAD,TT1,0.0
NEW SPEED AHEAD,TT,0.0
NEW SPEED AHEAD,TT/B,0.0
NEW STAMINA,TT1/H1,0.0
NEW STAMINA,TT/H,0.0
NEW STAMINA,TT/H-/SR1,0.0
NEW STAMINA,TT/SR,0.2857142857142857
NEW VISION,B1,0.0
NEW VISION,B,0.0
NEW VISION,B-/PC1,0.0
NEW VISION,PC,0.09090909090909091
NEWS SUPREME,--,0.07017543859649122
NEWSWIRE FREE,--,0.05
NEWSWIRE TOO,--,0.3333333333333333
NEXT JOURNEY,--,0.08
NICE FANDANGO,--,0.0
NICE FOLKS,--,0.045454545454545456
NICE KICK,--,0.0
NICHOLSON,--,0.0
NICKU,--,0.14814814814814814
NIGHTLIGN,--,0.10526315789473684
NINE DRAGONS,--,0.0
NINTH GALAXY,--,0.10256410256410256
NITRO EXPRESS,--,0.03571428571428571
NO LAUGHING MATTER,--,0.0
NO MONEY NO TALK,--,0.0851063829787234
NO REGRETS,--,0.13333333333333333
NO TIES,--,0.05263157894736842
NOBLE ALPHA,--,0.0
NOBLE BOY,--,0.058823529411764705
NOBLE BUDDIES,--,0.08064516129032258
NOBLE CONQUEROR,--,0.11764705882352941
NOBLE DANCER,--,0.0
NOBLE DANCER,TT1,0.0
NOBLE DANCER,TT,0.0
NOBLE DANCER,TT/B1,0.0
NOBLE DANCER,TT/B,0.0
NOBLE DANCER,TT/H/PC,0.3333333333333333
NOBLE DE BEST,--,0.0
NOBLE DE BOY,--,0.0
NOBLE DE BOY,CP1,0.0
NOBLE DE BOY,CP-/B1,0.0
NOBLE DE BOY,B,0.0
NOBLE DE BOY,TT1/B-/H1,0.0
NOBLE DE BOY,TT/H,0.0
NOBLE DE BOY,TT/H/B2,0.0
NOBLE DE BOY,TT/B/H,0.0
NOBLE DE BOY,TT-/B-/H-/CP2,0.0
NOBLE DE BOY,CP,0.18181818181818182
NOBLE DE BOY,CP-/B2,0.0
NOBLE DE LOVE,B1,0.0
NOBLE DE LOVE,B,0.0
NOBLE DE MAN,--,0.1111111111111111
NOBLE DEFEATER,--,0.0
NOBLE DEFEATER,TT1/B1,0.0
NOBLE DEFEATER,TT/B,0.0
NOBLE DELIGHT,--,0.0
NOBLE DELIGHT,B1,0.0
NOBLE DELUXE,--,0.42857142857142855
NOBLE FLIER,CP1,0.0
NOBLE SAIL,B1,0.0
NOBLE STAR,--,0.0
NOBLE STEED,--,0.05555555555555555
NOBLE TWINS,TT1,0.0
NOBLE TWINS,TT/XB1,0.0
NOBLE TWINS,TT/XB,0.0
NOBLE TWINS,TT/XB/H1,0.0
NOBLE VISION,--,0.0
NOBODY BUT YOU,H1,0.0
NOBODY BUT YOU,H,0.0
NONE OTHER,--,0.0
NORDIC ONE,--,0.0967741935483871
NORDIC STAR,--,0.0
NORTH HILL,--,0.0
NORTHERN FALLS,--,0.0
NOSTALGIA,--,0.0
NOT LISTENIN'TOME,--,0.0
NOT LISTENIN'TOME,B-/H1,0.0
NOT LISTENIN'TOME,H,0.0
NOT LISTENIN'TOME,B,0.0
NOT QUITE PERFECT,--,0.0
NOTED PERFORMER,--,0.0
NOTHINGILIKEMORE,--,0.0
NOTHINGILIKEMORE,B,0.0
NOTHINGILIKEMORE,TT1/B,0.0
NOTHINGILIKEMORE,TT/B,0.0
NOTUS,--,0.6666666666666666
NOVEL START,--,0.125
NOVEL WINNING,--,0.3333333333333333
NUCLEAR POWER,--,0.05
NUMERO UNO,--,0.08888888888888889
NUOVO RECORD,--,0.10204081632653061
NYMPHEA,--,0.06896551724137931
O'HALO,--,0.0
O'HALO,CP1,0.0
O'HALO,CP,0.5
O'HALO,CP-/B1,0.0
O'HALO,B,0.1724137931034483
O'HALO,B-/V1,0.0
O'HALO,V,0.09090909090909091
O'REILLY MAGIC,--,0.0
O'SOCOOLE,--,0.25
O'SOCOOLE,B1,0.0
O'SOCOOLE,B,0.5
O'SOCOOLE,TT1/B,0.0
O'SOCOOLE,TT/B,0.0
O'SOCOOLE,TT/B/H1,0.0
O'SOCOOLE,TT/B/H,0.0
OBLITERATOR,--,0.0
OCEAN BRIGHT,--,0.0
OCEAN ELITE,B1,0.0
OCEAN ELITE,B,0.0
OCEAN ELITE,B-,0.0
OCEAN ELITE,--,0.0
OCEAN POWER,H1,0.0
OCEAN POWER,H-/B1,0.0
OCEAN POWER,B,0.0
OCEAN POWER,TT1/B,0.0
OCEAN POWER,TT-/B-,0.0
OCEAN POWER,TT2/CP1,0.0
OCEAN POWER,TT/CP,0.0
OCEAN POWER,TT/CP-/B2,0.0
OCEAN POWER,TT/B,0.0
OCEAN POWER,TT/B-/V1,0.0
OCEAN POWER,TT/V,0.0
OCEAN PRINCE,CP1,0.0
OCEAN PRINCE,CP-/B1,0.0
OCEAN PRINCE,B-,0.0
OCEAN PRINCE,--,0.0
OCEAN PRINCE,CP2,0.0
OCEAN PRINCE,CP,0.07142857142857142
OCEAN PRINCE,B,0.0
OCEAN ROAR,--,0.0
OCEAN ROAR,B1,0.0
OCEAN ROAR,B,0.0
OCEAN WIDE,--,0.0
OCTAL LUCK,--,0.0
OCTAL LUCK,TT1,0.0
OCTAL LUCK,TT,0.0
OCTAL LUCK,TT/H1,0.0
OCTAL LUCK,TT/H-/B1,0.0
OCTAL LUCK,TT/B-/H2,0.0
OCTAL LUCK,TT/H/B2,0.0
OCTAL LUCK,TT/B-/H,0.0
OCTAL LUCK,TT/H,0.15384615384615385
OCTAL LUCK,TT/H-/B2,0.0
OCTAL LUCK,TT/B,0.0
OCULIST,--,0.0
OCULIST,H1,0.0
OCULIST,H,0.25
OH SO EASY,--,0.0
OHANA,--,0.0
OHANA,TT1/XB1,0.0
OHANA,TT/XB,0.0
OHANA,TT-/XB-/SR1,0.0
OHANA,SR,0.16216216216216217
OLE OLE,B1/H1,0.0
OLE OLE,B-/H-,0.0
OLE OLE,--,0.0
OLE OLE,B2,0.0
OLE OLE,B,0.0
OMOTESANDO,H1/XB1,0.0
OMOTESANDO,H/XB,0.0
OMOTESANDO,H/XB/SR1,0.0
OMOTESANDO,H/SR/XB,0.0
OMOTESANDO,SR-/XB-/H,0.0
OMOTESANDO,H/CP1,0.0
OMOTESANDO,CP/H,0.0
OMOTESANDO,CP-/H-,0.0
OMOTESANDO,--,0.0
OMOTESANDO,TT1/H2,0.0
OMOTESANDO,TT/H,0.3333333333333333
ON THE WAY,--,0.08695652173913043
ONCE IN A MOON,B1,0.0
ONCE IN A MOON,B,0.0
ONCE IN A MOON,B-,0.0
ONCE IN A MOON,--,0.0
ONCE IN A MOON,TT1,0.0
ONCE IN A MOON,TT,0.25
ONE FOOT IN HEAVEN,--,0.0
ONE MORE KNIGHT,--,0.0
ONE MORE WORLD,--,0.0
ONE OF A KIND,--,0.14285714285714285
ONGOING VOLATILITY,TT1,0.0
ONGOING VOLATILITY,TT,0.2222222222222222
ONGOING VOLATILITY,TT/B1,0.0
ONGOING VOLATILITY,TT/B,0.16666666666666666
OPEN HOUSE,--,0.0
OPEN SESAME,--,0.0
OPTIMISM,--,0.0
OPTIMIZATION STAR,--,0.0
ORACLE,--,0.0
ORIENTAL COURSER,--,0.0
ORIENTAL ELITE,--,1.0
ORIENTAL FANTASIA,--,0.0
ORIENTAL PROSPER,SR1,0.0
ORIENTAL PROSPER,SR,0.0
ORIENTAL PROSPER,SR-/B1,0.0
ORIENTAL PROSPER,B-,0.0
ORIENTAL PROSPER,--,0.0
ORIENTAL PROSPER,TT1/CP1,0.0
ORIENTAL PROSPER,TT/CP,0.0
ORIENTAL PROSPER,TT/CP-,0.0
ORIENTAL PROSPER,TT/B2,0.0
ORIENTAL PROSPER,TT/B,0.0
ORIENTAL PROSPER,TT/B-,0.0
ORIENTAL PROSPER,TT,0.0
ORIONIDS,TT1/B1,0.0
ORIONIDS,TT-/B-,0.0
ORIONIDS,SR1,0.0
ORIONIDS,SR,0.0
ORIONIDS,--,0.0
ORIONIDS,TT2,0.0
ORIONIDS,TT/B,0.0
OSCAR MIRACLE,SR1,0.0
OSCAR MIRACLE,SR,0.0
OSCAR MIRACLE,SR-/XB1,0.0
OSCAR MIRACLE,XB,0.0
OSCAR MIRACLE,TT1/XB-,0.0
OSCAR MIRACLE,TT2,0.0
OSCAR MIRACLE,TT,0.09090909090909091
OSCAR MIRACLE,TT-,0.0
OSCAR MIRACLE,--,0.0
OSCAR MIRACLE,B1,0.0
OSCAR MIRACLE,CP,0.0
OSCAR MIRACLE,CP-/B2,0.0
OSCAR MIRACLE,B,0.0
OSCAR WONDER,--,0.0
OSVALDO,SR1,0.0
OSVALDO,SR-/CP1,0.0
OSVALDO,CP,0.6666666666666666
OSVALDO,CP-/B1,0.0
OSVALDO,B-/SR2,0.0
OSVALDO,SR,0.6666666666666666
OSVALDO,SR-/B2,0.0
OSVALDO,B,0.3333333333333333
OSVALDO,B-/V1,0.0
OSVALDO,V,0.2222222222222222
OTOUTO,--,0.0
OTTIMO,--,0.0
OUR DYNASTY,--,0.11764705882352941
OUR FOLKS,--,0.16
OUR GENERATION,TT1,0.0
OUR GENERATION,TT,0.05263157894736842
OUR GENERATION,TT/B1,0.0
OUR GENERATION,TT/B,0.0
OUR HERO,--,0.0
OUR HONOUR,XB1,0.0
OUR HONOUR,XB,0.0
OUR HONOUR,XB/B1,0.0
OUR HONOUR,B/XB,0.0
OUR MARCUS,--,0.0
OUR PEGASUS,--,0.0
OUTDOOR PEGASUS,--,0.0
OUTLAWED,--,0.0
OVERDRIVE,--,0.045454545454545456
OVERNIGHT SUCCESS,--,0.0
OVETT,--,0.08
OWAIN,--,0.0
OWAIN,TT1,0.0
OWAIN,TT,0.0
OWNERS' DELIGHT,--,0.0
OWNERS' GLORY,--,0.0
OWNERS' PRESTIGE,B1,0.0
OWNERS' PRESTIGE,B-,0.0
OWNERS' PRESTIGE,--,0.0
OWNERS' PRESTIGE,B2,0.0
OWNERS' PRESTIGE,B,0.08333333333333333
OWNERS' PRIDE,TT1,0.0
OWNERS' PRIDE,TT,0.0
OWNERS' PRIDE,TT/CP1,0.0
OWNERS' PRIDE,CP/TT,0.0
OWNERS' PRIDE,TT/CP,0.35
OXFORD CHARLEY,H1,0.0
OXFORD CHARLEY,H,0.0
OXFORD CHARLEY,H-/B1,0.0
OXFORD CHARLEY,B-,0.0
OXFORD CHARLEY,--,0.0
OXFORD CHARLEY,E1,0.0
OXFORD CHARLEY,E,0.0
OYSTER,--,0.0
OYSTER,SR1,0.0
OYSTER,SR,0.20588235294117646
P J HALL,--,0.0
P J HALL,TT1/H1,0.0
P J HALL,TT/H,0.17647058823529413
PABLOSKY,--,0.0
PABLOSKY,B1,0.0
PABLOSKY,B,0.0
PABLOSKY,TT1/B,0.0
PABLOSKY,TT/B,0.0
PABLOSKY,TT/B-/CP1,0.0
PABLOSKY,TT/CP,0.18181818181818182
PABLOSKY,TT-/CP/XB1,0.0
PABLOSKY,CP-/XB/BO1,0.0
PABLOSKY,BO/XB,0.0
PABLOSKY,BO-/XB,0.0
PABLOSKY,XB,0.0
PACKING APPLAUSE,--,0.0
PACKING APPLAUSE,B1,0.0
PACKING APPLAUSE,B,0.06666666666666667
PACKING CROSS,H1,0.0
PACKING CROSS,H,0.0
PACKING CROSS,H-,0.0
PACKING CROSS,TT1,0.0
PACKING CROSS,TT,0.08333333333333333
PACKING DE LAGO,XB1,0.0
PACKING DE LAGO,XB-/SR1,0.0
PACKING DE LAGO,SR,0.0
PACKING DE LAGO,SR-/H1/XB2,0.0
PACKING DE LAGO,H/XB,0.0
PACKING DE LAGO,XB-/H,0.0
PACKING DE LAGO,H,0.0
PACKING DE LAGO,H/CP1,0.0
PACKING DE LAGO,CP/H,0.0
PACKING DE LAGO,CP-/H-/B1,0.0
PACKING DE LAGO,B,0.0
PACKING DRAGON,--,0.0
PACKING GENIUS,B1,0.0
PACKING GENIUS,B,0.5
PACKING GENIUS,B-/H1/P1,0.0
PACKING GENIUS,H/P,0.2
PACKING GO GO,TT,0.0
PACKING GO GO,TT/B1,0.0
PACKING GO GO,TT/B,0.0
PACKING GO GO,TT/B-,0.0
PACKING GO GO,TT/H1/XB1/B2,0.0
PACKING LLAREGYB,H1,0.0
PACKING LLAREGYB,H,0.0
PACKING LLAREGYB,H/SR1,0.0
PACKING LLAREGYB,H-/SR,0.0
PACKING LLAREGYB,SR,0.0
PACKING MOTOR,TT/V-/SR1,0.0
PACKING MOTOR,TT/SR,0.0
PACKING MOTOR,TT/SR-/B1,0.0
PACKING MOTOR,TT/B,0.23076923076923078
PACKING OK,CP1,0.0
PACKING OK,CP,0.0
