race_id,horse_no,horse_id,result,won,lengths_behind,horse_age,horse_country,horse_type,horse_rating,horse_gear,declared_weight,actual_weight,draw,position_sec1,position_sec2,position_sec3,position_sec4,position_sec5,position_sec6,behind_sec1,behind_sec2,behind_sec3,behind_sec4,behind_sec5,behind_sec6,time1,time2,time3,time4,time5,time6,finish_time,win_odds,place_odds,trainer_id,jockey_id
38,8,2341,3,0.0,1.5,3,NZ,Gelding,60,--,996.0,122,1,6,7,3,,,,3.75,2.75,1.5,,,,24.3,22.72,23.17,,,,70.19,6.6,2.2,97,115
38,9,4062,9,0.0,5.5,3,AUS,Gelding,60,--,1210.0,121,6,1,1,9,,,,0.15,0.75,5.5,,,,23.7,22.88,24.26,,,,70.84,7.9,2.6,47,2
38,10,3459,8,0.0,4.5,3,AUS,Gelding,60,--,1113.0,120,4,12,11,8,,,,8.0,4.75,4.5,,,,24.98,22.36,23.36,,,,70.7,7.1,1.9,75,18
38,11,4246,12,0.0,6.25,3,IRE,Gelding,60,--,1089.0,109,2,9,10,12,,,,5.25,4.5,6.25,,,,24.54,22.76,23.68,,,,70.98,86.0,19.0,63,63
38,12,2327,4,0.0,1.5,3,AUS,Gelding,60,--,1137.0,112,9,7,5,4,,,,4.25,2.5,1.5,,,,24.38,22.6,23.25,,,,70.23,23.0,5.1,138,38
39,1,1687,7,0.0,3.0,3,AUS,Gelding,60,--,1123.0,130,13,11,12,13,7.0,,,4.0,7.75,5.75,3.0,,,14.45,22.32,23.35,23.59,,,83.71,7.2,2.5,63,131
39,2,882,6,0.0,2.25,3,AUS,Gelding,60,--,1238.0,121,9,6,8,8,6.0,,,2.0,5.0,4.5,2.25,,,14.13,22.2,23.59,23.64,,,83.56,18.0,4.7,9,63
39,3,416,14,0.0,14.0,3,AUS,Gelding,60,--,1234.0,126,1,1,1,2,14.0,,,0.25,0.25,0.15,14.0,,,13.81,21.72,23.67,26.24,,,85.44,10.0,3.0,117,149
39,4,3916,1,1.0,0.0,3,AUS,Gelding,60,--,1099.0,131,10,12,11,10,1.0,,,4.25,6.5,4.75,0.25,,,14.49,22.08,23.39,23.25,,,83.21,9.3,2.9,132,138
39,5,3442,11,0.0,4.0,3,AUS,Rig,60,--,1046.0,127,2,2,2,1,11.0,,,0.25,0.25,0.15,4.0,,,13.85,21.72,23.63,24.65,,,83.85,16.0,4.8,54,34
39,6,3919,10,0.0,3.75,3,AUS,Gelding,60,--,1058.0,129,5,13,13,14,10.0,,,5.0,8.25,6.25,3.75,,,14.61,22.24,23.35,23.6,,,83.8,23.0,6.9,109,145
39,7,3488,13,0.0,7.5,3,AUS,Gelding,60,--,1054.0,128,8,7,6,6,13.0,,,2.75,4.0,3.0,7.5,,,14.25,21.92,23.51,24.75,,,84.43,6.8,3.0,75,18
39,8,3164,12,0.0,5.25,3,SAF,Gelding,60,--,1023.0,121,7,8,9,9,12.0,,,2.75,5.25,4.5,5.25,,,14.25,22.12,23.55,24.1,,,84.02,12.0,3.7,55,59
39,9,4038,2,0.0,0.25,3,USA,Gelding,60,--,1244.0,126,6,10,7,7,2.0,,,3.75,5.0,3.75,0.25,,,14.41,21.92,23.47,23.46,,,83.26,43.0,12.0,60,64
39,10,962,9,0.0,3.25,3,FR,Gelding,60,--,1127.0,118,11,14,14,12,9.0,,,6.0,9.0,5.75,3.25,,,14.77,22.2,23.15,23.63,,,83.75,34.0,10.0,109,52
39,11,2330,4,0.0,1.5,3,NZ,Gelding,60,--,1136.0,121,3,5,5,5,4.0,,,2.0,3.25,2.0,1.5,,,14.13,21.92,23.47,23.92,,,83.44,3.9,1.5,138,2
39,12,4244,5,0.0,2.0,3,AUS,Gelding,60,--,1091.0,103,4,4,4,4,5.0,,,1.0,2.75,1.75,2.0,,,13.97,22.0,23.51,24.05,,,83.53,12.0,3.8,38,40
39,13,248,8,0.0,3.25,3,AUS,Gelding,60,--,1148.0,111,12,9,10,11,8.0,,,2.75,6.25,5.25,3.25,,,14.25,22.28,23.51,23.71,,,83.75,29.0,9.1,128,151
39,14,2813,3,0.0,0.5,3,AUS,Brown,60,--,1110.0,108,14,3,3,3,3.0,,,0.5,1.5,1.0,0.5,,,13.89,21.88,23.59,23.95,,,83.31,14.0,5.0,137,128
40,1,2618,10,0.0,9.75,3,NZ,Gelding,60,--,1175.0,127,10,11,12,11,10.0,,,3.5,6.75,4.75,9.75,,,14.28,22.63,23.02,24.16,,,84.09,23.0,6.3,97,128
40,2,1899,1,1.0,0.0,3,NZ,Rig,60,--,1088.0,130,3,5,7,7,1.0,,,2.0,2.75,2.0,1.25,,,14.04,22.23,23.22,23.05,,,82.54,6.1,2.1,38,115
40,3,3189,9,0.0,7.75,3,USA,Gelding,60,--,1047.0,129,2,4,5,3,9.0,,,1.75,1.75,1.0,7.75,,,14.0,22.11,23.22,24.46,,,83.79,20.0,5.2,47,69
40,4,893,7,0.0,4.5,3,AUS,Gelding,60,--,1132.0,128,6,3,4,2,7.0,,,1.0,1.5,0.75,4.5,,,13.88,22.19,23.22,23.95,,,83.24,33.0,7.8,38,154
40,5,4027,3,0.0,1.5,3,NZ,Gelding,60,--,1056.0,128,1,9,8,6,3.0,,,3.0,3.0,2.0,1.5,,,14.2,22.11,23.18,23.27,,,82.76,3.1,1.5,138,18
40,6,2162,5,0.0,3.25,3,AUS,Gelding,60,--,1146.0,122,4,6,6,9,5.0,,,2.0,2.25,2.5,3.25,,,14.04,22.15,23.38,23.5,,,83.07,7.4,1.9,7,149
40,7,4048,8,0.0,6.25,3,USA,Brown,60,--,1092.0,127,9,7,3,4,8.0,,,2.25,0.5,1.5,6.25,,,14.08,21.83,23.5,24.1,,,83.51,6.1,2.2,132,138
40,8,3649,11,0.0,14.25,3,NZ,Gelding,60,--,1252.0,125,5,2,2,5,11.0,,,0.5,0.15,1.75,14.25,,,13.8,22.03,23.62,25.36,,,84.81,24.0,8.0,137,183
40,9,2069,4,0.0,1.5,3,AUS,Gelding,60,--,1008.0,124,11,12,10,10,4.0,,,4.25,4.5,3.25,1.5,,,14.4,22.15,23.14,23.1,,,82.79,7.9,2.3,98,64
40,10,1080,2,0.0,1.25,3,NZ,Gelding,60,--,1058.0,124,7,8,9,8,2.0,,,2.75,3.75,2.5,1.25,,,14.16,22.27,23.14,23.15,,,82.72,9.8,2.8,54,2
40,11,3993,12,0.0,19.25,3,NZ,Gelding,60,--,1114.0,121,8,10,11,12,12.0,,,3.25,6.5,6.75,19.25,,,14.24,22.63,23.38,25.39,,,85.64,58.0,14.0,69,162
40,12,473,13,0.0,28.25,3,NZ,Gelding,60,--,1095.0,118,13,13,13,13,13.0,,,6.0,10.0,9.0,28.25,,,14.68,22.75,23.18,26.45,,,87.06,99.0,44.0,75,131
40,13,1689,6,0.0,4.0,3,AUS,Gelding,60,--,1038.0,111,12,1,1,1,6.0,,,0.5,0.15,0.75,4.0,,,13.72,22.11,23.34,24.01,,,83.18,69.0,20.0,47,52
41,1,4349,4,0.0,1.25,3,NZ,Gelding,60,--,950.0,133,4,5,6,5,4.0,,,4.75,5.5,3.25,1.25,,,25.28,23.04,23.69,23.49,,,95.5,14.0,3.7,69,2
41,2,4347,1,1.0,0.0,3,NZ,Gelding,60,--,1051.0,130,9,6,4,2,1.0,,,5.5,4.75,0.15,0.5,,,25.4,22.8,23.29,23.79,,,95.28,5.4,1.8,47,162
41,3,2966,8,0.0,3.25,3,NZ,Gelding,60,--,1099.0,126,2,10,10,8,8.0,,,8.25,7.75,4.75,3.25,,,25.84,22.84,23.57,23.57,,,95.82,3.8,1.4,7,115
41,4,2800,5,0.0,2.0,3,NZ,Gelding,60,--,1065.0,125,10,2,2,4,5.0,,,2.0,3.5,3.0,2.0,,,24.84,23.16,23.97,23.63,,,95.6,13.0,4.2,137,183
41,5,1069,10,0.0,4.5,3,IRE,Gelding,60,--,1108.0,125,5,9,7,7,10.0,,,7.25,6.5,4.25,4.5,,,25.68,22.8,23.69,23.84,,,96.01,21.0,5.9,97,138
41,6,2199,6,0.0,2.25,3,NZ,Gelding,60,--,1071.0,122,14,13,13,11,6.0,,,11.75,10.25,6.0,2.25,,,26.4,22.68,23.37,23.21,,,95.66,23.0,6.0,75,131
41,7,3301,7,0.0,3.0,3,AUS,Gelding,60,--,1026.0,125,8,4,5,6,7.0,,,3.5,5.0,4.25,3.0,,,25.08,23.16,23.93,23.58,,,95.75,2.9,1.2,164,57
41,8,3499,2,0.0,0.5,3,AUS,Gelding,60,--,1078.0,123,1,7,8,9,2.0,,,6.25,6.5,5.5,0.5,,,25.52,22.96,23.89,23.0,,,95.37,23.0,5.9,98,64
41,9,134,3,0.0,0.75,3,AUS,Gelding,60,--,1096.0,115,11,11,11,10,3.0,,,8.75,7.75,5.75,0.75,,,25.92,22.76,23.73,23.02,,,95.43,99.0,27.0,55,149
41,10,2797,13,0.0,10.0,3,IRE,Gelding,60,--,1119.0,109,12,8,9,12,13.0,,,7.0,7.25,6.25,10.0,,,25.64,22.96,23.89,24.39,,,96.88,99.0,31.0,38,40
41,11,1769,9,0.0,3.5,3,NZ,Gelding,60,--,1098.0,117,13,3,3,3,9.0,,,3.5,4.5,1.75,3.5,,,25.08,23.08,23.61,24.06,,,95.83,11.0,3.1,80,154
41,12,1032,11,0.0,5.25,3,IRE,Gelding,60,--,981.0,106,6,1,1,1,11.0,,,2.0,3.5,0.15,5.25,,,24.52,22.92,24.05,24.62,,,96.11,77.0,21.0,47,63
41,13,1875,12,0.0,8.75,3,AUS,Gelding,60,--,1156.0,112,3,12,12,13,12.0,,,10.25,10.0,8.0,8.75,,,26.16,22.88,23.73,23.92,,,96.69,99.0,30.0,138,34
42,1,2002,10,0.0,7.75,3,AUS,Gelding,60,--,1141.0,131,9,12,13,10,,,,7.5,6.5,7.75,,,,24.79,22.34,23.13,,,,70.26,49.0,12.0,38,162
42,2,1488,2,0.0,0.15,3,NZ,Gelding,60,--,1102.0,130,5,8,7,2,,,,5.0,3.25,0.15,,,,24.39,22.22,22.42,,,,69.03,4.8,1.6,69,2
42,3,92,1,1.0,0.0,3,NZ,Gelding,60,--,1180.0,129,12,3,3,1,,,,1.5,0.75,0.15,,,,23.83,22.38,22.8,,,,69.01,12.0,3.2,29,18
42,4,591,3,0.0,0.25,3,AUS,Brown,60,--,1110.0,125,6,5,5,3,,,,3.25,2.0,0.25,,,,24.11,22.3,22.67,,,,69.08,2.5,1.2,7,115
42,5,535,4,0.0,0.75,3,AUS,Gelding,60,--,1043.0,124,13,13,11,4,,,,7.75,5.75,0.75,,,,24.83,22.18,22.14,,,,69.15,14.0,3.1,97,138
42,6,1113,8,0.0,5.5,3,AUS,Gelding,60,--,1096.0,118,8,11,12,8,,,,6.75,6.25,5.5,,,,24.67,22.42,22.82,,,,69.91,7.2,2.4,137,128
42,7,388,5,0.0,2.5,3,NZ,Gelding,60,--,1118.0,110,1,10,9,5,,,,6.5,4.75,2.5,,,,24.63,22.22,22.56,,,,69.41,13.0,3.4,60,63
42,8,2434,13,0.0,26.25,3,AUS,Gelding,60,--,1130.0,117,4,2,2,13,,,,0.25,0.25,26.25,,,,23.63,22.5,27.08,,,,73.21,99.0,31.0,75,131
42,9,910,11,0.0,8.0,3,AUS,Gelding,60,--,1147.0,110,2,6,6,11,,,,4.0,2.0,8.0,,,,24.23,22.18,23.9,,,,70.31,99.0,22.0,38,40
42,10,231,6,0.0,4.25,3,AUS,Gelding,60,--,1103.0,118,10,7,8,6,,,,4.5,3.25,4.25,,,,24.31,22.3,23.09,,,,69.7,6.3,2.2,118,69
42,11,4101,9,0.0,6.5,3,NZ,Gelding,60,--,1075.0,118,3,4,4,9,,,,2.5,1.0,6.5,,,,23.99,22.26,23.79,,,,70.04,27.0,5.5,98,64
42,12,4058,12,0.0,16.5,3,NZ,Gelding,60,--,1077.0,115,11,1,1,12,,,,0.25,0.25,16.5,,,,23.59,22.5,25.58,,,,71.67,99.0,36.0,47,34
42,13,4111,7,0.0,5.0,3,AUS,Gelding,60,--,1113.0,116,7,9,10,7,,,,6.0,4.75,5.0,,,,24.55,22.3,22.95,,,,69.8,75.0,12.0,98,154
43,1,1444,3,0.0,0.15,3,NZ,Gelding,60,--,1200.0,131,14,1,1,3,,,,0.15,0.25,0.15,,,,23.77,22.25,23.58,,,,69.6,64.0,13.0,38,162
43,2,3747,13,0.0,9.0,3,NZ,Gelding,60,--,1224.0,126,4,14,14,13,,,,10.5,10.0,9.0,,,,25.45,22.17,23.41,,,,71.03,44.0,7.6,80,59
43,3,1098,7,0.0,1.25,3,AUS,Gelding,60,--,1116.0,130,12,2,2,7,,,,0.15,0.25,1.25,,,,23.77,22.29,23.74,,,,69.8,20.0,4.0,47,64
43,4,3668,5,0.0,0.5,3,AUS,Gelding,60,--,1197.0,127,8,8,8,5,,,,5.0,4.75,0.5,,,,24.57,22.21,22.91,,,,69.69,5.6,1.5,7,115
43,5,3422,2,0.0,0.15,3,AUS,Gelding,60,--,1044.0,126,10,6,6,2,,,,3.75,3.5,0.15,,,,24.37,22.21,23.01,,,,69.59,12.0,2.4,98,57
43,6,3716,11,0.0,3.5,3,NZ,Gelding,60,--,1110.0,123,2,7,5,11,,,,4.0,3.5,3.5,,,,24.41,22.17,23.58,,,,70.16,11.0,2.1,97,69
43,7,1827,1,1.0,0.0,3,AUS,Gelding,60,--,1164.0,123,1,3,3,1,,,,1.75,1.75,0.15,,,,24.05,22.25,23.29,,,,69.59,51.0,9.7,137,183
43,8,3707,10,0.0,3.25,3,NZ,Gelding,60,--,1064.0,121,7,12,12,10,,,,7.75,7.0,3.25,,,,25.01,22.13,22.98,,,,70.12,24.0,5.8,75,18
43,9,2642,8,0.0,2.0,3,GB,Gelding,60,--,1088.0,120,6,9,7,8,,,,5.5,4.0,2.0,,,,24.65,22.01,23.25,,,,69.91,57.0,9.9,9,138
43,10,2010,6,0.0,1.0,3,AUS,Gelding,60,--,1085.0,119,11,10,11,6,,,,5.75,5.5,1.0,,,,24.69,22.21,22.84,,,,69.74,25.0,4.6,118,154
43,11,2482,9,0.0,2.25,3,NZ,Gelding,60,--,1130.0,119,3,4,4,9,,,,2.25,2.5,2.25,,,,24.13,22.29,23.51,,,,69.93,1.6,1.1,118,2
43,12,2326,14,0.0,16.0,3,USA,Gelding,60,--,1060.0,117,5,5,10,14,,,,2.25,5.25,16.0,,,,24.13,22.73,25.29,,,,72.15,99.0,37.0,128,151
43,13,2323,4,0.0,0.15,3,AUS,Brown,60,--,1125.0,112,9,11,9,4,,,,6.75,5.0,0.15,,,,24.85,21.97,22.79,,,,69.61,99.0,16.0,97,149
43,14,2660,12,0.0,4.0,3,NZ,Gelding,60,--,1069.0,114,13,13,13,12,,,,7.75,7.25,4.0,,,,25.01,22.17,23.04,,,,70.22,70.0,9.5,138,34
44,1,3306,4,0.0,1.5,3,USA,Gelding,60,--,1143.0,133,6,4,4,4,,,,4.5,5.5,1.5,,,,24.84,22.57,22.54,,,,69.95,19.0,7.0,118,69
44,2,1413,3,0.0,1.5,3,AUS,Gelding,60,--,1087.0,128,2,5,5,3,,,,5.75,6.0,1.5,,,,25.04,22.45,22.45,,,,69.94,7.8,2.6,75,18
44,3,1661,11,0.0,7.25,3,NZ,Gelding,60,--,1032.0,123,13,14,14,11,,,,10.75,13.25,7.25,,,,25.84,22.81,22.24,,,,70.89,22.0,5.0,97,149
44,4,4176,6,0.0,3.25,3,NZ,Gelding,60,--,1074.0,127,7,2,2,6,,,,2.25,2.75,3.25,,,,24.48,22.49,23.24,,,,70.21,58.0,16.0,38,115
44,5,805,13,0.0,7.75,3,IRE,Gelding,60,--,1078.0,126,9,13,11,13,,,,10.25,11.25,7.75,,,,25.76,22.57,22.64,,,,70.97,37.0,11.0,9,183
44,6,1171,9,0.0,4.25,3,AUS,Gelding,60,--,1046.0,124,3,8,7,9,,,,7.5,7.75,4.25,,,,25.32,22.45,22.6,,,,70.37,6.6,1.7,69,162
44,7,3283,10,0.0,4.75,3,AUS,Brown,60,--,1063.0,122,11,6,6,10,,,,6.5,7.25,4.75,,,,25.16,22.53,22.79,,,,70.48,31.0,6.1,132,151
44,8,2798,12,0.0,7.5,3,IRE,Gelding,60,--,1064.0,119,5,12,12,12,,,,9.5,12.25,7.5,,,,25.64,22.85,22.42,,,,70.91,99.0,35.0,80,59
44,9,586,7,0.0,3.75,3,AUS,Gelding,60,--,1153.0,118,4,10,10,7,,,,8.25,9.5,3.75,,,,25.44,22.61,22.26,,,,70.31,13.0,4.1,137,128
44,10,908,8,0.0,4.0,3,AUS,Gelding,60,--,1149.0,120,8,7,8,8,,,,7.0,8.0,4.0,,,,25.24,22.57,22.53,,,,70.34,99.0,27.0,54,34
44,11,3304,1,1.0,0.0,3,AUS,Gelding,60,--,1136.0,120,1,3,3,1,,,,3.75,4.5,1.25,,,,24.72,22.53,22.47,,,,69.72,5.6,1.8,38,64
44,12,1927,14,0.0,8.25,3,AUS,Gelding,60,--,1220.0,120,14,11,13,14,,,,9.5,12.25,8.25,,,,25.64,22.85,22.55,,,,71.04,99.0,27.0,109,145
44,13,585,2,0.0,1.25,3,AUS,Horse,60,--,1183.0,118,12,1,1,2,,,,2.25,2.75,1.25,,,,24.12,22.41,23.37,,,,69.9,2.5,1.2,47,138
44,14,3615,5,0.0,2.0,3,NZ,Gelding,60,--,1161.0,117,10,9,9,5,,,,7.5,8.5,2.0,,,,25.32,22.57,22.13,,,,70.02,10.0,3.0,118,2
45,1,3308,14,0.0,11.25,3,NZ,Gelding,60,--,1160.0,133,12,11,6,9,14.0,,,9.25,4.5,5.0,11.25,,,25.62,22.55,24.28,24.49,,,96.94,7.4,2.2,97,18
45,2,543,6,0.0,4.75,3,NZ,Gelding,60,--,1058.0,133,7,5,5,5,6.0,,,4.5,3.25,1.75,4.75,,,24.86,23.11,23.96,23.97,,,95.9,5.1,2.1,118,69
45,3,4015,7,0.0,5.0,3,AUS,Gelding,60,--,1219.0,132,10,12,12,13,7.0,,,11.5,7.75,6.25,5.0,,,25.98,22.71,23.96,23.26,,,95.91,63.0,19.0,47,138
45,4,4110,10,0.0,9.25,3,NZ,Gelding,60,--,1034.0,126,9,14,13,11,10.0,,,12.75,8.0,5.25,9.25,,,26.18,22.55,23.76,24.11,,,96.6,49.0,9.7,97,149
45,5,3767,11,0.0,9.75,3,IRE,Gelding,60,--,1109.0,126,1,10,11,10,11.0,,,8.75,6.0,5.0,9.75,,,25.54,22.87,24.04,24.24,,,96.69,50.0,9.6,75,151
45,6,3102,5,0.0,4.25,3,NZ,Gelding,60,--,1065.0,127,4,7,8,7,5.0,,,7.25,4.75,3.5,4.25,,,25.3,22.91,24.0,23.56,,,95.77,3.4,1.5,164,57
45,7,4245,9,0.0,6.25,3,AUS,Gelding,60,--,1187.0,116,13,3,3,4,9.0,,,3.0,1.75,1.75,6.25,,,24.62,23.11,24.2,24.16,,,96.09,52.0,10.0,38,40
45,8,3441,3,0.0,2.5,3,AUS,Gelding,60,--,1159.0,124,2,4,4,3,3.0,,,4.0,2.5,1.75,2.5,,,24.78,23.07,24.08,23.58,,,95.51,26.0,5.4,38,64
45,9,2075,4,0.0,3.5,3,NZ,Gelding,60,--,1044.0,121,11,6,7,6,4.0,,,6.0,4.5,3.25,3.5,,,25.1,23.07,24.0,23.5,,,95.67,4.4,1.4,98,2
45,10,2511,12,0.0,10.25,3,NZ,Gelding,60,--,1117.0,114,5,13,14,14,12.0,,,11.75,8.0,6.75,10.25,,,26.02,22.71,24.0,24.03,,,96.76,99.0,24.0,117,131
45,11,2389,8,0.0,5.75,3,AUS,Gelding,60,--,1051.0,117,6,9,10,8,8.0,,,8.75,5.75,4.25,5.75,,,25.54,22.83,23.96,23.73,,,96.06,49.0,11.0,132,154
45,12,2338,13,0.0,10.5,3,USA,Gelding,60,--,1060.0,115,8,8,9,12,13.0,,,7.75,5.75,6.0,10.5,,,25.38,22.99,24.24,24.19,,,96.8,24.0,5.8,47,162
45,13,538,1,1.0,0.0,3,NZ,Gelding,60,--,1123.0,112,3,2,2,2,1.0,,,1.5,1.0,0.5,1.25,,,24.38,23.23,24.12,23.4,,,95.13,6.8,2.2,137,128
45,14,484,2,0.0,1.25,3,AUS,Gelding,60,--,1140.0,109,14,1,1,1,2.0,,,1.5,1.0,0.5,1.25,,,24.14,23.31,24.2,23.65,,,95.3,28.0,9.9,47,52
46,1,103,2,0.0,0.5,3,NZ,Gelding,60,--,1122.0,123,2,7,8,8,8.0,2.0,,2.75,4.25,5.5,3.75,0.5,,14.47,22.88,24.2,24.27,23.05,,108.87,8.5,2.4,60,63
46,2,2479,11,0.0,10.75,3,NZ,Brown,60,--,1085.0,133,9,6,2,2,2.0,11.0,,2.5,1.25,0.5,0.25,10.75,,14.43,22.44,23.88,24.51,25.24,,110.5,5.6,1.7,98,64
46,3,2962,4,0.0,2.75,3,NZ,Gelding,60,--,1058.0,131,3,3,4,4,4.0,4.0,,1.25,1.5,2.0,1.25,2.75,,14.23,22.68,24.08,24.43,23.81,,109.23,9.7,3.0,4,69
46,4,887,7,0.0,5.75,3,IRE,Gelding,60,--,1044.0,131,8,8,9,10,10.0,7.0,,2.75,5.5,7.0,4.5,5.75,,14.47,23.08,24.24,24.15,23.77,,109.71,8.6,2.3,47,183
46,5,470,10,0.0,10.25,3,AUS,Gelding,60,--,1013.0,126,5,1,1,1,1.0,10.0,,0.15,1.25,0.5,0.25,10.25,,14.03,22.64,24.0,24.55,25.2,,110.42,13.0,3.6,54,34
46,6,1785,6,0.0,4.0,3,AUS,Gelding,60,--,1061.0,125,4,2,3,3,3.0,6.0,,0.15,1.5,1.5,1.25,4.0,,14.03,22.88,24.0,24.51,24.0,,109.42,10.0,2.6,75,131
46,7,4055,5,0.0,2.75,3,NZ,Gelding,60,--,1050.0,119,6,10,7,7,6.0,5.0,,3.75,4.25,4.75,2.5,2.75,,14.63,22.72,24.08,24.19,23.61,,109.23,2.4,1.2,63,2
46,8,3292,8,0.0,6.0,3,NZ,Gelding,60,--,1044.0,120,10,11,11,11,11.0,8.0,,5.5,6.75,7.75,5.75,6.0,,14.91,22.84,24.16,24.23,23.6,,109.74,67.0,15.0,117,145
46,9,2171,3,0.0,0.75,3,NZ,Gelding,60,--,1132.0,116,1,5,6,5,5.0,3.0,,2.5,3.0,3.5,2.0,0.75,,14.43,22.72,24.08,24.31,23.37,,108.91,32.0,7.2,128,151
46,10,1193,9,0.0,7.0,3,IRE,Gelding,60,--,1167.0,108,11,9,10,9,9.0,9.0,,3.5,5.75,6.0,3.75,7.0,,14.59,23.0,24.04,24.19,24.07,,109.89,73.0,18.0,4,40
46,11,539,1,1.0,0.0,3,NZ,Gelding,60,--,1126.0,116,7,4,5,6,7.0,1.0,,1.5,3.0,4.25,3.0,0.5,,14.27,22.88,24.2,24.35,23.07,,108.77,18.0,5.3,38,154
47,1,3701,3,0.0,0.75,3,NZ,Gelding,60,--,1055.0,133,8,4,2,2,3.0,,,3.0,1.0,1.5,0.75,,,25.45,22.93,23.49,23.56,,,95.43,6.0,1.6,118,2
47,2,803,9,0.0,7.5,3,GB,Gelding,60,--,1004.0,129,3,2,4,4,9.0,,,2.0,2.25,3.25,7.5,,,25.29,23.29,23.57,24.34,,,96.49,34.0,10.0,164,57
47,3,243,5,0.0,3.25,3,NZ,Brown,60,--,1023.0,121,6,5,6,6,5.0,,,3.5,3.5,4.0,3.25,,,25.53,23.25,23.49,23.55,,,95.82,12.0,3.6,54,34
47,4,516,10,0.0,8.25,3,NZ,Gelding,60,--,1051.0,121,9,10,10,10,10.0,,,6.0,6.75,6.75,8.25,,,25.93,23.37,23.41,23.91,,,96.62,10.0,3.3,109,145
47,5,1332,8,0.0,5.5,3,IRE,Gelding,60,--,1002.0,121,7,8,7,8,8.0,,,5.5,5.25,4.5,5.5,,,25.85,23.21,23.29,23.81,,,96.16,10.0,2.7,7,115
47,6,2174,7,0.0,4.25,3,AUS,Brown,60,--,1152.0,121,2,6,5,5,7.0,,,3.75,3.5,3.25,4.25,,,25.57,23.21,23.37,23.81,,,95.96,76.0,19.0,97,138
47,7,277,1,1.0,0.0,3,IRE,Gelding,60,--,995.0,118,4,1,1,1,1.0,,,2.0,1.0,1.5,0.5,,,24.97,23.25,23.41,23.65,,,95.28,3.6,1.4,132,162
47,8,1895,4,0.0,3.25,3,NZ,Gelding,60,--,988.0,117,5,9,8,7,4.0,,,5.75,5.25,4.5,3.25,,,25.89,23.17,23.29,23.46,,,95.81,17.0,4.5,9,154
47,9,2170,2,0.0,0.5,3,AUS,Gelding,60,--,1169.0,118,1,3,3,3,2.0,,,2.0,1.75,1.75,0.5,,,25.29,23.21,23.41,23.47,,,95.38,3.2,1.4,47,18
47,10,3161,6,0.0,3.75,3,USA,Gelding,60,--,1060.0,110,10,7,9,9,6.0,,,4.75,5.5,4.75,3.75,,,25.73,23.37,23.29,23.48,,,95.87,10.0,3.0,97,149
48,1,1520,7,0.0,4.0,3,IRE,Gelding,60,--,1103.0,133,2,5,5,5,5.0,7.0,,3.25,3.5,3.5,2.75,4.0,,15.0,24.2,24.5,23.68,22.8,,110.18,17.0,3.5,118,138
48,2,3444,6,0.0,3.75,3,AUS,Gelding,60,--,1144.0,132,3,8,7,7,7.0,6.0,,5.25,5.25,4.5,4.0,3.75,,15.32,24.16,24.38,23.72,22.55,,110.13,43.0,9.0,118,154
48,3,3447,1,1.0,0.0,3,AUS,Gelding,60,--,1059.0,130,1,3,4,4,3.0,1.0,,1.75,3.0,2.5,1.5,0.75,,14.76,24.36,24.42,23.64,22.37,,109.55,2.2,1.3,98,2
48,4,3281,4,0.0,2.5,3,NZ,Gelding,60,--,1050.0,127,6,4,3,2,2.0,4.0,,1.75,1.75,1.0,1.25,2.5,,14.76,24.16,24.38,23.84,22.81,,109.95,8.4,2.2,69,183
48,5,93,3,0.0,2.5,3,NZ,Gelding,60,--,1124.0,125,8,1,1,1,1.0,3.0,,0.5,1.75,1.0,1.25,2.5,,14.48,24.16,24.5,23.8,23.0,,109.94,8.1,1.8,97,115
48,6,1518,9,0.0,5.0,3,IRE,Gelding,60,--,1060.0,123,9,9,9,9,9.0,9.0,,5.75,7.0,6.0,4.75,5.0,,15.4,24.36,24.34,23.6,22.66,,110.36,14.0,3.5,132,64
48,7,2393,5,0.0,2.75,3,AUS,Gelding,60,--,1125.0,120,7,7,8,8,8.0,5.0,,4.75,6.25,5.5,4.0,2.75,,15.24,24.4,24.38,23.56,22.41,,109.99,43.0,8.9,9,145
48,8,97,2,0.0,0.75,3,AUS,Gelding,60,--,1021.0,117,5,6,6,6,6.0,2.0,,3.25,4.75,3.75,2.75,0.75,,15.0,24.4,24.34,23.64,22.29,,109.67,3.5,1.4,97,69
48,9,2792,8,0.0,4.75,3,NZ,Gelding,60,--,1129.0,112,4,2,2,3,4.0,8.0,,0.5,1.75,1.75,1.5,4.75,,14.56,24.36,24.5,23.76,23.11,,110.29,12.0,2.6,47,34
49,1,4013,4,0.0,0.5,3,AUS,Gelding,60,--,1079.0,123,13,4,3,4,,,,1.5,1.75,0.5,,,,13.82,21.07,23.08,,,,57.97,3.4,1.4,75,63
49,2,2167,2,0.0,0.15,3,AUS,Gelding,60,--,1196.0,125,4,11,9,2,,,,4.75,3.75,0.15,,,,14.34,20.87,22.67,,,,57.88,18.0,4.9,55,34
49,3,2017,5,0.0,1.25,3,AUS,Gelding,60,--,1164.0,124,2,12,11,5,,,,5.25,5.0,1.25,,,,14.42,20.99,22.65,,,,58.06,14.0,5.1,4,162
49,4,2430,11,0.0,3.75,3,AUS,Colt,60,--,1135.0,126,12,1,1,11,,,,0.5,0.25,3.75,,,,13.58,21.03,23.86,,,,58.47,9.0,2.8,9,154
